loan_id,report_date,principal_balance,principal_debt,principal_paid,interest_paid,maintenance_fee_paid
84b7521a8d1891e22bbfeb1dc6337815,2023-05-04,2170.0,0.0,162.3,37.46,0.0
76dcac581f9f251fb2248a9e74f0a7e4,2023-07-31,4018.93,43.33,0.29,0.0,0.0
afce96185cc963c8aea924987102b1bc,2023-09-01,1251.73,0.0,185.37,11.46,1.3
84b7521a8d1891e22bbfeb1dc6337815,2023-07-01,2004.34,167.82,0.25,0.0,0.0
e2bda8d31eed8c127083e2b7d8ca2a6d,2022-10-27,4146.0,0.0,0.0,59.92,0.0
1230211d0a65908840309abb10fab84c,2023-10-05,2520.88,0.0,33.68,41.02,0.0
1230211d0a65908840309abb10fab84c,2023-11-02,2486.66,0.0,34.22,40.48,0.0
1230211d0a65908840309abb10fab84c,2024-02-01,2380.66,0.0,35.9,38.81,9.46
1230211d0a65908840309abb10fab84c,2023-12-02,2451.89,0.0,34.77,39.93,3.05
1230211d0a65908840309abb10fab84c,2024-01-01,2416.56,0.0,35.33,39.37,9.46
0e2e5bb7dec160e5239a22b53bb543aa,2025-05-28,2435.48,0.0,14.34,30.09,9.65
6a40b58615169ee58f9624de944c2cbb,2025-06-03,256.95,256.95,3.3,0.0,0.0
60e6d95a5f910053302edd73ce020424,2025-02-10,715.56,0.0,15.15,11.73,3.04
6037d57c7d0c65b613835071e17904de,2023-11-16,3886.24,0.0,45.04,63.13,0.0
6037d57c7d0c65b613835071e17904de,2023-10-19,3931.28,0.0,44.32,63.84,0.0
6037d57c7d0c65b613835071e17904de,2024-01-29,3829.78,0.0,10.02,65.78,0.0
6037d57c7d0c65b613835071e17904de,2024-01-18,3839.8,10.02,0.68,0.0,0.0
6037d57c7d0c65b613835071e17904de,2023-12-17,3840.48,0.0,45.76,62.41,0.0
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2023-10-08,1022.74,0.0,8.1,27.75,3.54
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2023-11-06,1014.42,0.0,8.32,27.53,3.54
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2024-01-06,997.11,0.0,8.77,27.08,3.54
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2024-02-08,988.1,0.0,9.01,26.84,3.54
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2023-12-07,1005.88,0.0,8.54,27.3,3.54
c583cb8e08c5c2a3c1062e095032576f,2024-03-10,1728.14,0.0,28.81,21.17,7.09
c583cb8e08c5c2a3c1062e095032576f,2024-04-11,1698.99,0.0,29.15,20.82,7.09
0e2e5bb7dec160e5239a22b53bb543aa,2023-06-22,2727.94,0.0,13.23,33.64,9.65
0e2e5bb7dec160e5239a22b53bb543aa,2023-04-23,2754.23,0.0,12.9,33.95,9.64
0e2e5bb7dec160e5239a22b53bb543aa,2023-08-19,2716.76,10.95,0.18,0.0,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2023-08-22,2705.81,0.0,10.95,33.34,9.65
04484a9d057f09ee403a8e5994e1f323,2023-07-16,3179.65,0.0,33.35,45.11,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2023-07-20,2716.94,0.0,11.0,33.47,9.65
04484a9d057f09ee403a8e5994e1f323,2023-08-17,3145.8,0.0,33.85,47.83,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2023-04-20,2767.13,10.56,0.07,0.0,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2023-05-23,2741.17,0.0,13.06,33.79,9.65
e437a73d0fd02fc572c8706c5f4aeee6,2022-12-01,4104.41,0.0,41.59,11.1,0.0
04f2724cdebed345dde629af6a89f3ba,2022-11-10,6849.13,0.0,5.19,140.21,32.25
f41d149f47842aac216c2461d00da625,2024-01-18,3108.7,0.0,45.73,49.92,12.4
f41d149f47842aac216c2461d00da625,2023-11-16,3199.45,0.0,44.31,51.33,12.4
45d10fadcdbdcc8c1c0c0240097ec0d7,2023-12-07,711.07,0.0,83.06,11.95,0.0
45d10fadcdbdcc8c1c0c0240097ec0d7,2023-11-06,794.13,0.0,81.83,13.18,0.0
f41d149f47842aac216c2461d00da625,2023-09-17,3287.38,0.0,42.94,52.7,12.4
45d10fadcdbdcc8c1c0c0240097ec0d7,2023-10-09,875.96,0.0,80.62,14.39,0.0
f41d149f47842aac216c2461d00da625,2023-10-19,3243.76,0.0,43.62,52.02,12.4
45d10fadcdbdcc8c1c0c0240097ec0d7,2024-01-06,626.76,0.0,84.31,10.7,0.0
f41d149f47842aac216c2461d00da625,2023-12-17,3154.43,0.0,45.02,50.63,12.4
70f97988728984f785a07ac7f4238501,2024-11-20,3314.09,0.0,31.21,162.02,36.81
70f97988728984f785a07ac7f4238501,2025-01-12,3292.44,0.0,21.65,107.17,24.54
84b6e401d644455f4a300ad50da434b5,2024-06-17,324.14,0.0,20.66,5.19,0.0
84b6e401d644455f4a300ad50da434b5,2024-08-17,281.88,0.0,21.29,4.56,0.0
84b6e401d644455f4a300ad50da434b5,2024-07-18,303.17,0.0,20.97,4.88,0.0
84b6e401d644455f4a300ad50da434b5,2024-09-19,260.27,0.0,21.61,4.24,0.92
e3a53f9aa60c37a9f5c75d122d31dd80,2024-07-05,0.0,0.0,1792.33,15.28,1.01
e2bda8d31eed8c127083e2b7d8ca2a6d,2022-11-24,4146.0,0.0,0.0,66.58,0.0
50f842f04f345c4135f5cfb225e069bf,2024-11-22,3596.58,1.57,6.6,0.0,0.0
1bd93e0595f2ffa38afb1b6651ff677f,2024-10-28,228.7,0.0,0.0,4.63,3.64
50f842f04f345c4135f5cfb225e069bf,2024-12-28,3592.23,5.59,2.78,0.0,0.0
50f842f04f345c4135f5cfb225e069bf,2024-10-30,3603.18,0.0,5.18,88.44,12.4
50f842f04f345c4135f5cfb225e069bf,2024-12-06,3595.01,0.0,1.57,88.25,12.4
50f842f04f345c4135f5cfb225e069bf,2024-10-25,3608.36,5.18,2.8,0.0,0.0
50f842f04f345c4135f5cfb225e069bf,2025-01-23,3586.24,8.18,0.4,0.0,0.0
50f842f04f345c4135f5cfb225e069bf,2025-01-04,3586.64,0.0,5.59,88.05,12.4
c583cb8e08c5c2a3c1062e095032576f,2023-10-12,1868.78,0.0,27.13,22.85,7.09
c583cb8e08c5c2a3c1062e095032576f,2023-11-09,1841.32,0.0,27.46,22.52,7.09
c583cb8e08c5c2a3c1062e095032576f,2024-01-11,1785.41,0.0,28.12,21.85,7.09
c583cb8e08c5c2a3c1062e095032576f,2023-12-10,1813.53,0.0,27.79,22.19,7.09
c583cb8e08c5c2a3c1062e095032576f,2024-02-09,1756.95,0.0,28.46,21.51,7.09
21794ed61ee4b5a8960e19692ef938d7,2024-12-09,3036.94,0.0,0.0,2.51,0.0
d951f1695966e6ed0dd3bdab3db05319,2025-01-02,3480.42,0.0,14.04,56.12,12.17
d951f1695966e6ed0dd3bdab3db05319,2024-12-01,3494.46,0.0,13.81,56.34,12.17
21794ed61ee4b5a8960e19692ef938d7,2024-12-11,3036.94,0.0,0.0,31.81,12.5
21794ed61ee4b5a8960e19692ef938d7,2024-11-08,3036.94,0.0,0.0,34.32,12.5
21794ed61ee4b5a8960e19692ef938d7,2025-01-09,3036.94,0.0,0.0,34.32,12.5
d951f1695966e6ed0dd3bdab3db05319,2024-10-31,3508.27,0.0,13.6,56.56,12.17
58c8f342a5650a6681b591c6729807f5,2023-08-10,10032.06,0.0,92.05,247.96,35.44
58c8f342a5650a6681b591c6729807f5,2023-04-09,10387.27,0.0,83.56,256.45,35.44
441097d4aa431223a03d96126fab09f3,2023-05-15,514.18,0.0,8.49,10.05,1.77
58c8f342a5650a6681b591c6729807f5,2023-07-10,10124.11,0.0,89.85,250.16,35.44
cf27b0941be0f2ffc024e929bd77431c,2023-09-09,7785.05,0.0,95.0,88.19,26.58
58c8f342a5650a6681b591c6729807f5,2023-09-09,9937.75,0.0,94.31,245.7,35.44
58c8f342a5650a6681b591c6729807f5,2023-05-11,10301.66,0.0,85.61,254.4,35.44
441097d4aa431223a03d96126fab09f3,2023-07-15,496.71,0.0,8.82,9.72,1.77
441097d4aa431223a03d96126fab09f3,2023-04-14,522.67,0.0,8.33,4.76,0.83
441097d4aa431223a03d96126fab09f3,2023-08-14,487.72,0.0,8.99,9.55,1.77
cf27b0941be0f2ffc024e929bd77431c,2023-08-10,7880.05,0.0,93.95,68.42,20.38
58c8f342a5650a6681b591c6729807f5,2023-06-09,10213.96,0.0,87.7,252.3,35.44
441097d4aa431223a03d96126fab09f3,2023-06-15,505.53,0.0,8.65,9.89,1.77
700dc0f29d3557bb70d50665fa38a655,2022-12-01,1744.33,0.0,17.67,33.01,0.0
dad7dc23fe830f9a5a36f66faedb4d6b,2022-11-18,3627.0,0.0,0.0,56.3,0.0
0e2e5bb7dec160e5239a22b53bb543aa,2022-12-11,2788.09,0.0,79.78,39.55,10.53
0e2e5bb7dec160e5239a22b53bb543aa,2022-11-10,2867.87,0.0,2.13,0.0,0.0
8e6f6313bdab300b657e02ad73ea2a80,2022-11-10,2828.14,0.0,113.94,45.86,10.28
8e6f6313bdab300b657e02ad73ea2a80,2022-12-11,2798.86,0.0,29.28,48.8,10.28
600832407fa4ae0b810a871d51f56e8f,2022-12-09,3645.04,0.0,85.96,17.97,0.0
80f94181edbf8af882134544af1adced,2022-11-25,3125.62,0.0,31.95,52.36,10.63
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2025-03-07,846.38,0.0,12.72,23.12,3.54
1bd93e0595f2ffa38afb1b6651ff677f,2025-01-24,215.24,0.0,13.46,5.72,0.0
50f842f04f345c4135f5cfb225e069bf,2025-03-24,3568.83,8.56,0.44,0.0,0.0
1bd93e0595f2ffa38afb1b6651ff677f,2025-03-01,214.64,0.0,0.6,3.53,0.94
21794ed61ee4b5a8960e19692ef938d7,2024-09-12,3036.94,0.0,0.0,34.32,12.5
21794ed61ee4b5a8960e19692ef938d7,2024-08-10,3036.94,0.0,0.0,34.32,12.5
21794ed61ee4b5a8960e19692ef938d7,2024-07-11,3036.94,0.0,0.0,34.32,12.5
d951f1695966e6ed0dd3bdab3db05319,2024-07-04,3568.66,0.0,12.78,57.51,12.17
d951f1695966e6ed0dd3bdab3db05319,2024-09-02,3535.25,0.0,20.42,57.1,12.17
d951f1695966e6ed0dd3bdab3db05319,2024-08-02,3555.67,0.0,12.99,57.31,12.17
d951f1695966e6ed0dd3bdab3db05319,2024-10-03,3521.87,0.0,13.38,56.77,12.17
2e0c41b0f5f3b478601ad3e3c69992a5,2024-07-25,3279.72,0.0,54.42,53.54,12.61
2e0c41b0f5f3b478601ad3e3c69992a5,2024-07-01,3334.14,0.0,53.56,54.4,12.61
21794ed61ee4b5a8960e19692ef938d7,2024-10-11,3036.94,0.0,0.0,34.32,12.5
7555b15b73a7eab844819dc93cb2e96e,2024-11-21,2933.77,0.0,59.87,48.07,12.61
7555b15b73a7eab844819dc93cb2e96e,2024-10-24,2993.64,0.0,58.92,49.02,12.61
7555b15b73a7eab844819dc93cb2e96e,2024-09-22,3052.56,0.0,57.99,49.95,12.61
755ada0e6dd477aeb7847f510282fdbc,2025-02-15,501.22,0.0,67.14,9.13,6.08
76dcac581f9f251fb2248a9e74f0a7e4,2025-02-28,3671.32,0.0,13.95,59.18,12.0
76dcac581f9f251fb2248a9e74f0a7e4,2025-01-30,3685.27,0.0,13.73,59.4,12.0
40c27b1e7386933e3f45517614588a98,2025-02-10,932.09,1.05,0.27,0.0,0.0
f726714ccf0b20eb8fd90e27fc8bc32a,2025-02-16,3205.66,0.0,56.26,49.06,12.17
40c27b1e7386933e3f45517614588a98,2025-02-14,931.04,0.0,1.05,23.59,4.03
755ada0e6dd477aeb7847f510282fdbc,2025-03-17,433.0,0.0,68.22,8.05,6.08
f726714ccf0b20eb8fd90e27fc8bc32a,2025-03-20,3196.01,0.0,9.65,51.44,12.98
7555b15b73a7eab844819dc93cb2e96e,2024-05-23,3279.07,0.0,54.41,53.53,12.61
7555b15b73a7eab844819dc93cb2e96e,2024-06-22,3223.79,0.0,55.28,52.66,12.61
7555b15b73a7eab844819dc93cb2e96e,2024-07-25,3167.62,0.0,56.17,51.77,12.61
7555b15b73a7eab844819dc93cb2e96e,2024-08-22,3110.55,0.0,57.07,50.87,12.61
5ea27265a91f6a66bd254887f9a551eb,2025-01-02,1746.44,0.0,27.38,47.75,7.09
0a09c3416f1d4303b7351637bdffd632,2024-12-02,2621.8,0.0,55.51,42.99,12.17
5ea27265a91f6a66bd254887f9a551eb,2024-11-02,1800.48,0.0,25.96,49.16,7.09
5ea27265a91f6a66bd254887f9a551eb,2024-12-02,1773.82,0.0,26.66,48.46,7.09
0a09c3416f1d4303b7351637bdffd632,2025-01-02,2565.4,0.0,56.4,42.1,12.17
0a09c3416f1d4303b7351637bdffd632,2024-11-01,2677.31,0.0,54.63,40.95,12.17
342fa183e1e3c47de93ce02f6360f753,2024-12-02,3302.61,0.0,56.75,50.53,12.47
342fa183e1e3c47de93ce02f6360f753,2024-09-06,3468.11,0.0,52.06,52.95,12.47
342fa183e1e3c47de93ce02f6360f753,2024-07-04,3574.0,0.0,55.97,54.6,0.0
342fa183e1e3c47de93ce02f6360f753,2024-08-03,3520.17,0.0,53.83,53.76,2.5
342fa183e1e3c47de93ce02f6360f753,2024-06-03,3629.97,0.0,49.89,55.35,0.0
342fa183e1e3c47de93ce02f6360f753,2024-11-01,3359.36,0.0,55.91,51.37,12.47
342fa183e1e3c47de93ce02f6360f753,2024-10-04,3415.27,0.0,52.84,52.17,12.47
8e6f6313bdab300b657e02ad73ea2a80,2024-11-10,1763.1,0.0,47.38,28.22,10.28
8e6f6313bdab300b657e02ad73ea2a80,2025-01-10,1677.03,0.0,39.41,27.71,10.28
8e6f6313bdab300b657e02ad73ea2a80,2024-12-12,1716.44,0.0,46.66,29.44,10.28
f41d149f47842aac216c2461d00da625,2024-09-19,2715.84,0.0,51.85,43.8,12.4
f41d149f47842aac216c2461d00da625,2024-07-18,2818.73,0.0,50.25,45.4,12.4
f41d149f47842aac216c2461d00da625,2024-08-17,2767.69,0.0,51.04,44.61,12.4
45d10fadcdbdcc8c1c0c0240097ec0d7,2024-07-08,93.6,0.0,92.21,2.79,0.0
f41d149f47842aac216c2461d00da625,2024-10-18,2663.17,0.0,52.67,42.98,12.4
45d10fadcdbdcc8c1c0c0240097ec0d7,2024-08-08,0.0,0.0,93.6,1.4,0.0
7aa025abd3fd48c0e303c6c72d7a1863,2023-10-07,302.06,0.0,3.3,5.22,1.06
d1f0df78a51befa42e0476657bd5b5e2,2024-02-01,1465.3,0.0,352.86,27.35,0.0
0a09c3416f1d4303b7351637bdffd632,2023-10-05,3645.78,0.0,48.71,59.33,0.0
d1f0df78a51befa42e0476657bd5b5e2,2023-10-05,2845.67,0.0,332.4,47.8,0.0
5ea27265a91f6a66bd254887f9a551eb,2023-12-03,2051.45,0.0,19.39,55.74,7.09
7aa025abd3fd48c0e303c6c72d7a1863,2023-11-05,298.71,0.0,3.35,5.16,1.06
0a09c3416f1d4303b7351637bdffd632,2023-12-03,3545.99,0.0,50.29,57.75,3.25
7aa025abd3fd48c0e303c6c72d7a1863,2023-12-07,295.3,0.0,3.41,5.1,1.06
5ea27265a91f6a66bd254887f9a551eb,2024-02-02,2011.1,0.0,20.44,54.68,7.09
d1f0df78a51befa42e0476657bd5b5e2,2023-11-02,2508.27,0.0,337.4,42.8,0.0
0a09c3416f1d4303b7351637bdffd632,2024-02-02,3442.97,0.0,51.92,56.12,12.61
d1f0df78a51befa42e0476657bd5b5e2,2023-12-02,2165.79,0.0,342.48,37.73,0.0
0a09c3416f1d4303b7351637bdffd632,2023-11-02,3596.28,0.0,49.5,58.55,0.0
7aa025abd3fd48c0e303c6c72d7a1863,2024-01-05,291.83,0.0,3.47,5.04,1.06
5ea27265a91f6a66bd254887f9a551eb,2023-11-03,2070.84,0.0,18.88,56.25,7.09
5ea27265a91f6a66bd254887f9a551eb,2024-01-04,2031.54,0.0,19.91,55.22,7.09
0a09c3416f1d4303b7351637bdffd632,2024-01-04,3494.89,0.0,51.1,56.94,12.61
5ea27265a91f6a66bd254887f9a551eb,2023-10-05,2089.72,0.0,18.38,56.74,7.09
7aa025abd3fd48c0e303c6c72d7a1863,2024-02-05,288.3,0.0,3.53,4.99,1.06
d1f0df78a51befa42e0476657bd5b5e2,2024-01-01,1818.16,0.0,347.63,32.58,0.0
60e6d95a5f910053302edd73ce020424,2025-05-15,668.64,0.0,15.89,10.99,3.04
fd2b234250e0a139a50f97689dad0df0,2025-06-02,3290.86,0.0,18.94,4.19,0.0
c010a66a246d4620bb5f19e3443667a0,2025-02-24,1307.8,0.0,0.0,11.88,1.26
708cdaf787f4fad379286823598ada59,2025-02-10,312.97,0.0,5.98,5.05,1.42
c010a66a246d4620bb5f19e3443667a0,2025-01-24,1307.8,0.0,0.0,11.88,1.26
708cdaf787f4fad379286823598ada59,2025-05-15,294.47,0.0,6.26,4.76,1.42
708cdaf787f4fad379286823598ada59,2025-03-13,306.9,0.0,6.07,4.95,1.42
799b9d923ea77f5599b45170891bdf95,2022-12-01,3590.62,0.0,36.38,21.35,0.0
66a85284c5e65e8530f686ef1270f470,2022-11-13,519.84,0.0,5.62,7.82,1.77
cbaedd02a5bff9eae9ee8553a303ea31,2022-12-02,101.97,0.0,1.03,0.71,0.0
441097d4aa431223a03d96126fab09f3,2024-12-13,316.65,0.0,12.15,6.11,1.77
cf27b0941be0f2ffc024e929bd77431c,2024-10-26,7591.84,0.0,0.0,87.18,27.27
441097d4aa431223a03d96126fab09f3,2025-01-12,304.27,0.0,12.38,6.09,1.77
441097d4aa431223a03d96126fab09f3,2024-11-14,328.8,0.0,12.43,6.13,1.77
6ba9746fdf7814149c48a12f260663b3,2024-09-23,997.96,997.96,19.79,0.0,0.0
f9b696eebd44e070965e42eabaf1185f,2023-12-08,3899.94,0.0,69.31,47.93,14.53
e437a73d0fd02fc572c8706c5f4aeee6,2023-11-13,3600.43,0.0,49.55,58.61,0.0
f9b696eebd44e070965e42eabaf1185f,2023-11-09,3969.25,0.0,66.56,50.41,14.53
f9b696eebd44e070965e42eabaf1185f,2023-10-09,4035.81,0.0,65.74,51.24,14.53
f9b696eebd44e070965e42eabaf1185f,2024-02-08,3762.58,0.0,69.11,47.86,14.53
f9b696eebd44e070965e42eabaf1185f,2024-01-07,3831.69,0.0,68.25,48.72,14.53
e437a73d0fd02fc572c8706c5f4aeee6,2023-10-05,3649.98,0.0,48.77,59.4,0.0
e437a73d0fd02fc572c8706c5f4aeee6,2023-12-14,3550.08,0.0,50.35,57.82,2.44
e437a73d0fd02fc572c8706c5f4aeee6,2024-02-12,3446.94,0.0,51.98,56.19,12.17
e437a73d0fd02fc572c8706c5f4aeee6,2024-01-13,3498.92,0.0,51.16,57.01,12.17
1af3cb63569695ad6fb78baa8cea8790,2024-04-11,670.07,0.0,8.71,10.18,2.48
1af3cb63569695ad6fb78baa8cea8790,2024-06-09,652.25,0.0,8.98,9.91,2.48
288bbb4f56c54d548e56e7a1a3bd7a41,2024-06-20,0.0,0.0,1397.0,0.0,0.0
1af3cb63569695ad6fb78baa8cea8790,2024-05-10,661.23,0.0,8.84,10.05,2.48
0a2fb13a431309456fb6de076d7faf9d,2023-10-05,4061.06,0.0,0.0,0.1,0.0
536b670dd791072b972d57658e75cae9,2023-10-19,6507.26,93.46,0.44,0.0,0.0
536b670dd791072b972d57658e75cae9,2024-05-18,5727.28,0.0,99.95,52.93,5.89
536b670dd791072b972d57658e75cae9,2024-03-17,5926.28,0.0,103.32,54.77,5.89
536b670dd791072b972d57658e75cae9,2023-11-16,6319.05,0.0,94.75,58.26,5.89
536b670dd791072b972d57658e75cae9,2023-12-17,6223.44,0.0,95.61,57.4,5.89
0a2fb13a431309456fb6de076d7faf9d,2023-12-01,4061.06,0.0,0.0,64.86,0.0
0a2fb13a431309456fb6de076d7faf9d,2023-12-31,4061.06,0.0,0.0,64.99,0.0
0a2fb13a431309456fb6de076d7faf9d,2023-12-02,4061.06,0.0,0.0,0.22,0.0
1230211d0a65908840309abb10fab84c,2025-01-02,1825.04,0.0,40.13,29.95,9.13
1230211d0a65908840309abb10fab84c,2024-12-30,1865.17,0.0,0.0,0.0,0.01
1230211d0a65908840309abb10fab84c,2024-12-01,1865.17,0.0,39.49,30.59,9.12
1230211d0a65908840309abb10fab84c,2024-10-31,1904.66,0.0,38.87,31.21,9.13
70f97988728984f785a07ac7f4238501,2024-07-23,3355.38,0.0,9.92,54.49,12.27
70f97988728984f785a07ac7f4238501,2024-08-27,3345.3,0.0,10.08,54.33,12.27
a4bc692633bdbae68981df26eceb7c47,2024-11-15,744.96,0.0,12.36,12.16,3.04
a4bc692633bdbae68981df26eceb7c47,2024-12-20,722.35,0.0,22.61,11.96,3.04
a4bc692633bdbae68981df26eceb7c47,2025-01-16,709.76,0.0,12.59,10.44,3.0
536b670dd791072b972d57658e75cae9,2024-01-19,6126.96,0.0,96.48,56.53,5.89
536b670dd791072b972d57658e75cae9,2024-02-16,6029.6,0.0,97.36,55.65,5.89
0a2fb13a431309456fb6de076d7faf9d,2024-01-01,4061.06,0.0,0.0,0.09,0.0
536b670dd791072b972d57658e75cae9,2023-10-20,6413.8,0.0,93.46,59.11,5.89
0a2fb13a431309456fb6de076d7faf9d,2023-10-30,4061.06,0.0,0.0,65.11,0.0
0a2fb13a431309456fb6de076d7faf9d,2023-11-02,4061.06,0.0,0.0,0.35,0.0
536b670dd791072b972d57658e75cae9,2024-04-18,5827.23,0.0,99.05,53.83,5.89
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2025-02-06,859.1,0.0,12.39,23.46,3.54
ca5a0bcc5bba1dd810d5e7e3f34f82c6,2025-04-07,833.31,0.0,13.07,22.78,3.54
3d095f22e05569efdb3110a35e9efbae,2022-11-24,4104.41,0.0,41.59,37.73,0.0
44d629de1d3e3c78f7a2408f8a9ae67a,2022-11-17,429.59,0.0,88.41,3.61,0.0
44d629de1d3e3c78f7a2408f8a9ae67a,2022-12-11,0.0,0.0,429.59,5.29,0.0
1af3cb63569695ad6fb78baa8cea8790,2024-11-07,605.3,0.0,9.67,9.22,2.48
1af3cb63569695ad6fb78baa8cea8790,2025-01-09,585.53,0.0,9.96,8.93,2.48
1af3cb63569695ad6fb78baa8cea8790,2024-12-08,595.49,0.0,9.81,9.07,2.48
cd25fe43629f41a1ab3a5701063c1d07,2024-12-08,3927.79,0.0,0.0,97.01,14.65
cd25fe43629f41a1ab3a5701063c1d07,2024-11-07,3927.79,0.0,0.0,97.01,14.65
cd25fe43629f41a1ab3a5701063c1d07,2025-01-06,3927.79,0.0,0.0,97.01,14.65
66a85284c5e65e8530f686ef1270f470,2023-11-16,445.46,0.0,6.71,6.73,1.77
223fbda9b06fe825287ef45d785a2cc8,2024-01-21,2227.82,0.0,34.23,20.55,2.08
66a85284c5e65e8530f686ef1270f470,2023-09-15,458.79,0.0,6.52,6.93,1.77
223fbda9b06fe825287ef45d785a2cc8,2023-09-22,2362.89,0.0,33.01,21.76,2.08
223fbda9b06fe825287ef45d785a2cc8,2024-02-02,0.0,0.0,2227.82,7.42,0.77
66a85284c5e65e8530f686ef1270f470,2023-12-15,438.65,0.0,6.81,6.63,1.77
66a85284c5e65e8530f686ef1270f470,2024-01-14,431.74,0.0,6.91,6.53,1.77
223fbda9b06fe825287ef45d785a2cc8,2023-10-23,2329.58,0.0,33.31,21.46,2.08
66a85284c5e65e8530f686ef1270f470,2023-10-16,452.17,0.0,6.62,6.83,1.77
223fbda9b06fe825287ef45d785a2cc8,2023-11-23,2295.97,0.0,33.61,21.16,2.08
223fbda9b06fe825287ef45d785a2cc8,2023-12-22,2262.05,0.0,33.92,20.86,2.08
6037d57c7d0c65b613835071e17904de,2024-12-28,0.0,0.0,83.2,1.87,12.97
6037d57c7d0c65b613835071e17904de,2024-11-29,112.78,0.0,55.05,2.61,11.76
6037d57c7d0c65b613835071e17904de,2024-10-31,167.83,0.0,3569.95,60.02,12.17
6037d57c7d0c65b613835071e17904de,2024-12-26,83.2,26.36,29.58,0.0,0.0
a4bc692633bdbae68981df26eceb7c47,2025-02-15,688.01,0.0,21.75,11.4,3.0
a4bc692633bdbae68981df26eceb7c47,2025-03-17,675.18,0.0,12.83,11.05,3.0
056b1babb5ad46395074ec0c2e46d503,2023-11-23,1034.34,0.0,0.0,9.64,0.0
056b1babb5ad46395074ec0c2e46d503,2024-01-28,1034.34,0.0,0.0,15.67,0.0
056b1babb5ad46395074ec0c2e46d503,2023-11-02,1034.34,0.0,0.0,10.45,0.0
056b1babb5ad46395074ec0c2e46d503,2024-04-09,1034.34,0.0,0.0,21.12,0.0
bc973a3fdd683f9463e550c437fc177c,2024-03-11,3884.24,0.0,21.06,128.11,24.54
bc973a3fdd683f9463e550c437fc177c,2024-03-25,3883.96,11.17,0.28,0.0,0.0
0de72ba60cc5bf70185f15fafc311929,2024-11-16,2750.39,0.0,110.68,43.04,12.47
e4f6be92ae5ee43c83c82bf8137c4002,2025-01-10,3681.52,0.0,57.84,114.49,3.92
0de72ba60cc5bf70185f15fafc311929,2024-10-31,2861.07,0.0,109.04,44.68,12.47
0de72ba60cc5bf70185f15fafc311929,2024-12-22,2638.04,0.0,112.35,41.37,12.47
0de72ba60cc5bf70185f15fafc311929,2025-01-16,2524.0,0.0,114.04,39.68,12.47
e4f6be92ae5ee43c83c82bf8137c4002,2024-11-04,3739.36,0.0,44.96,101.74,0.0
76dcac581f9f251fb2248a9e74f0a7e4,2023-12-31,3869.81,0.0,11.22,62.32,0.0
afce96185cc963c8aea924987102b1bc,2023-12-30,546.57,0.0,52.31,4.62,1.3
afce96185cc963c8aea924987102b1bc,2023-10-01,912.72,0.0,339.01,9.98,1.3
755ada0e6dd477aeb7847f510282fdbc,2023-09-17,1509.14,0.0,51.21,25.06,0.0
f726714ccf0b20eb8fd90e27fc8bc32a,2023-10-19,4014.95,0.0,44.34,61.06,0.0
f726714ccf0b20eb8fd90e27fc8bc32a,2024-01-18,3875.45,0.0,48.82,59.03,0.0
afce96185cc963c8aea924987102b1bc,2023-12-01,598.88,0.0,199.38,6.37,1.3
755ada0e6dd477aeb7847f510282fdbc,2024-02-16,1240.47,0.0,55.46,20.81,6.08
76dcac581f9f251fb2248a9e74f0a7e4,2023-10-01,3886.24,0.0,45.04,63.13,0.0
755ada0e6dd477aeb7847f510282fdbc,2023-12-17,1350.51,0.0,53.72,22.55,6.08
755ada0e6dd477aeb7847f510282fdbc,2023-11-16,1404.23,0.0,52.87,23.4,6.08
76dcac581f9f251fb2248a9e74f0a7e4,2023-12-01,3881.03,0.0,0.0,62.32,0.0
f726714ccf0b20eb8fd90e27fc8bc32a,2023-11-17,3969.95,0.0,45.0,60.39,0.0
76dcac581f9f251fb2248a9e74f0a7e4,2024-02-01,3858.41,0.0,11.4,62.14,0.0
afce96185cc963c8aea924987102b1bc,2023-10-30,798.26,0.0,114.46,7.03,1.25
76dcac581f9f251fb2248a9e74f0a7e4,2023-10-30,3881.03,0.0,5.21,60.33,0.0
f726714ccf0b20eb8fd90e27fc8bc32a,2023-12-18,3924.27,0.0,45.68,59.71,0.0
755ada0e6dd477aeb7847f510282fdbc,2023-10-19,1457.1,0.0,52.04,24.23,5.88
afce96185cc963c8aea924987102b1bc,2024-02-01,433.54,0.0,113.03,4.36,1.3
755ada0e6dd477aeb7847f510282fdbc,2024-01-18,1295.93,0.0,54.58,21.69,6.08
f726714ccf0b20eb8fd90e27fc8bc32a,2023-09-18,4059.29,0.0,43.68,61.72,0.0
e437a73d0fd02fc572c8706c5f4aeee6,2024-03-02,3442.27,48.14,4.67,0.0,0.0
f9b696eebd44e070965e42eabaf1185f,2024-03-08,3690.79,0.0,71.79,45.43,14.53
